Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/704/MFG_ES6041.CR.BG.jpg,"HP PLIER ROUND NOSE,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_09-11-240.jpg,HIGH LEV LINE NEW ENGLAND HEAD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/57/P541.jpg,"PLIER, FLAT NOSE-LONG SMOOTH JAW"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/MFG_ES6023B.CR.BG.JPG,"HP PLIERBENT NOSE,SMOOTH,ESD"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5556/MFG_232_S340AE.jpg,PLIER MIDSIZE NEEDLE NOSE SMOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6366/MFG_26-16-200-T.jpg,"8"" LONG NOSE PLIERS WITH CUTTER-"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4031/MFG_2037EINS.jpg,"LONG NOSE SIDE CUT PLIERS, 7-INC"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2339/MFG_J213-9NECR.jpg,"PLIERS COMBO FLAT NOSE 9.5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4421/MFG_42I.jpg,PLIERS - 3 STAR SMALL FLAT NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3526/MFG_P732.jpg,"PLIER, ROUND NOSE-SHORT JAW LONG"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/569/SS221E.JPG,PLIER LONG NOSE SERRATED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_34-22-130-ESD.jpg,PRECISION ELECTRONICS PLIERS-HAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/568/S236E.JPG,PLIER ROUND NOSE .030 PTS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4089/MFG_11I.jpg,PLIERS - MEDIUM CHAIN NOSE - SS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5342/MFG_87%252026%2520250%2520T.jpg,"10"" COBRA HIGH-TECH WATER PUMP P"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2748/MFG_47I.jpg,PLIERS - 3 STAR SMALL NEEDLE NOS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4753/MFG_44I.jpg,PLIERS - 3 STAR SMALL CHAIN NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4273/MFG_43I.jpg,PLIERS - 3 STAR SMALL ROUND NOSE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_13-82-8-T-BKA.jpg,"ELECT INSTALL PLIERS 12,14 AWG"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/569/S631E.JPG,PLIER LONG NOSE SER HEAVY DUTY
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/314/S870E.jpg,PLIER HOSE CLAMP LARGE END GRIP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5337/MFG_00%252020%252008%2520US2.jpg,3 PC UNI PLIERS SET W/COBRA PLRS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/317/MFG_1955551.jpg,"ELECTRONIC PLIERS SET, 6 PIECES"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/465/MFG_TLXURON496.jpg,XURON 496 SPLIT RING PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/MFG_2827_383.jpg,PLIERS - SELF-OPENING MICRO - NE
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/MFG_2827_385.jpg,PLIERS - SELF-OPENING MICRO - RO
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2827_386.jpg,PLIERS - SELF-OPENING MICRO - FL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_02-02-225.jpg,HIGH LEV COMB PLRS COMFORT GRIP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_88-01-300.jpg,ALLIGATOR PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2298/MFG_D201-8NE.jpg,"PLIERS COMBO FLAT NOSE 8.69"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_28-81-280.jpg,EXTRA LONG NEEDLE NOSE PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/336/MFG_8000-AE-41.jpg,CIRCLIP PLIERS FOR EXTERNAL RETA
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/570/MFG_S211E.jpg,PLIER SNIPE NOSE SERRATED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/568/S231E.JPG,PLIER NEEDLE NOSE SERRATED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2274/MFG_HD213-9NETH.jpg,"PLIERS COMBO FLAT NOSE 9.5"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_33-03-160.jpg,DUCKBILL PLIERS-CHROME PLATED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_35-62-145.jpg,PLIERS-HALF ROUND TIPS COM GRIP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2554/MFG_D201-7CSTT.jpg,"PLIERS COMBO FLAT NOSE 9"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2514/MFG_D2000-7.jpg,"PLIERS COMBO FLAT NOSE 7.88"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3683/MFG_M2017CSTA.jpg,SLIM HEAD IRONWORKER PLIERS WITH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2235/MFG_D203-6-INS.jpg,"PLIERS STANDARD LONG NOSE 6.88"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_26-17-200.jpg,LONG NOSE PLIERS W/CUTTER1KV
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/569/S721E.JPG,PLIER LONG NOSE SERRATED
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2326/MFG_D502-10.jpg,"PLIERS ADJUST FLAT NOSE 16.25"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3799/MFG_94508.jpg,2-PIECE IRONWORKER'S PLIERS SET
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_13-82-8.jpg,"ELECT INSTALL PLIERS 12,14 AWG"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4000/MFG_2038EINS_primary.jpg,"LONG NOSE SIDE CUTTER PLIERS, 8-"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4013/BT6.jpg,PLIER OVAL GRIPPER 2-WAYS TOOTH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2546/MFG_D213-9NE-INS.jpg,"PLIERS COMBO FLAT NOSE 9.63"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/569/S990E.JPG,PLIER LONG NOSE FORMING
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2152/MFG_D2000-9NE-INS.jpg,"PLIERS COMBO FLAT NOSE 9.63"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/570/MFG_S808E.jpg,PLIER FLAT NOSE LEAD STRAIGHT
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5556/MFG_232_S177E-1.jpg,PLIER LARGE HOSE CLAMP
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4504/MFG_531A-US.jpg,PLIERS - REPLACEABLE TIP - STRAI
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6400/PGC-PN5004.jpg,PGC-PN5004
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RRP-1.jpg,QUICK FLIP RETAINING RING PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6290/MFG_PPA-7.jpg,PUMP PLIERS WITH AUTOMATIC ADJUS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6258/MFG_d50510_b.jpg,CLASSIC KLAW PUMP PLIERS 10 INCH
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6290/MFG_PPA-10.jpg,PUMP PLIERS WITH AUTOMATIC ADJUS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/MFG_1212800.jpg,"PLIERS ELECT NEEDLE NOSE 4.72"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2636/MFG_90462900009999.jpg,"PLIERS COMBO FLAT NOSE 7.09"""
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5620/MFG_08-22-185-SBA.jpg,NEEDLE-NOSE COMBINATION PLIERS
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5620/MFG_08-28-185-US.jpg,NEEDLE-NOSE COMBINATION PLIERS-1
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/MFG_D5307.jpg,"PLIER WRENCH, 7 INCH"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/460/MFG_09-02-240-T-BKA.jpg,HIGH LEVERAGE LINESMAN NEW ENGLA
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6591/MFG_D53102KIT.jpg,"COMPACT PLIER WRENCH SET, 2-PIEC"
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/MFG_D53012.jpg,"PLIER WRENCH, 12 INCH"
