Image,Description
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1852/21190-6.jpg,"WRENCH ADJUSTABLE 15/16"" 6"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/193/227-18.jpg,"WRENCH PIPE 3"" 18"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2274/MFG_53873.jpg,"WRENCH BOX END RATCHET 1"" 12.25"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_1742_3224.jpg,"WRENCH OPEN END 1-1/2"" 18"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_303xx_series.jpg,"WRENCH COMBO RATCHET 26MM 12.68"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/421/MFG_CTW-71638.jpg,"WRENCH TORQUE 8"" 8.62"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/421/MFG_CTW-716312.jpg,"WRENCH TORQUE KIT 12"" 13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/664/MFG_40086.jpg,WRENCH SET 7-15MM ASSORTED
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/MFG_1742_3146B.jpg,"WRENCH LINEMANS ASSORTED 13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/MFG_1742_3146.jpg,"WRENCH LINEMANS ASSORTED 13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1066/30321.jpg,WRENCH COMBO RATCHET 28MM
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/308/30341.jpg,"WRENCH COMBO RATCH 1-1/8"" 14.13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/872/30320.jpg,"WRENCH COMBO RATCHET 27MM 14.13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/431_30340.jpg,"WRENCH COMB RATCH 1-1/16"" 14.13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3012/30326.jpg,"WRENCH COMBO RATCHET 29MM 14.13"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4123/MFG_30451.jpg,"WRENCH COMBO 1-3/8"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1088/30328.jpg,"WRENCH COMBO RATCHET 30MM 16.73"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/308/30343.jpg,"WRENCH COMBO RATCH 1-1/4"" 16.73"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2207/MFG_KT152T.jpg,WRENCH BOXEND RATCHET ASSORTED
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/492/MFG_30452.jpg,"WRENCH COMBO 1-1/2"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5372/MFG_TW-01.jpg,"WRENCH SMA TORQUE 15MM 6.1"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/308/30344.jpg,"WRENCH COMBO RATCHET 1-3/8"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_CMT%2520TW-S%25200.56%2520NM.jpg,"WRENCH TORQUE 5/16"" 0.31"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4107/MFG_cmt.jpg,"WRENCH TORQUE 25/32"" 0.79"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_CMT%2520TW-S%25200.56%2520NM.jpg,SMA TYPE TORQUE WRENCH - 0.9 NM
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4107/MFG_cmt.jpg,"WRENCH TORQUE 3/4"" 0.75"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4107/MFG_cmt.jpg,"WRENCH TORQUE 25/32"" 0.79"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4107/MFG_cmt.jpg,"WRENCH TORQUE 3/4"" 0.75"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/308/30345.jpg,"WRENCH COMBO RATCHET 1-1/2"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4244/MFG_ST8115-1012.jpg,"WRENCH ADJUSTABLE 2-1/4"" 14"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1038/1055258-1.jpg,"WRENCH SMA TORQUE 5/16"" 4.49"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4743/MFG_ST8115-1014.jpg,"WRENCH ADJUSTABLE 60MM 17.5"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4208/MFG_ST8115-1014G.jpg,"WRENCH ADJUSTABLE 60MM 17.5"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/320/1725859-2.jpg,WRENCH TORQUE 8.0 IN-LB
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5357/1055791-1.jpg,"WRENCH TORQUE 5/8"" 6.97"""
-,WRENCH CHAIN PIPE AMERICAN PATTE
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4141/MFG_ST8115-1016.jpg,"WRENCH ADJUSTABLE 60MM 23"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/4710/MFG_ST8115-1016G.jpg,"WRENCH ADJUSTABLE 60MM 23"""
https:https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/309/1061789-1.jpg,"WRENCH TORQUE 3/4"" 6.97"""
